population_family,coefficient_setting,target_pivot,fitter_pivot,minority_mass,recovery_percent,null_recovery_percent,recovery_gain_over_null,tvd,null_tvd,tvd_gain_over_null,decoy_mass,shannon_entropy,folded_mass,uptake_mse,selected_start_family,selected_start_name,n_starts,signed_error_Folded,signed_error_PUF1,signed_error_PUF2,signed_error_PUF3,signed_error_unfolded,signed_error_PUF2-like
folded_dominant,constrained_optimum,fast,fast,0.0929,94.1839295050251,80.76731136797446,13.416618137050648,0.025443470703943146,0.12309999999999999,0.09765652929605684,0.002522627141351452,0.3887592164740927,0.8898413713916136,1.4718371722726173e-06,adversarial,adversarial_PUF3,6,-0.01725862860838645,0.022920843562591747,-0.008184842095556642,0.0024868867833843173,3.5740357967134735e-05,0.0
folded_dominant,constrained_optimum,fast,fast,0.1338,94.58607021757307,82.88913878119226,11.696931436380808,0.0228235278386201,0.08621300012861653,0.06338947228999643,0.0029360629315224457,0.4798816145004404,0.8527529548798471,1.3928227368752511e-06,adversarial,adversarial_PUF3,6,-0.013447045120152823,0.01988746490709764,-0.00937648271846729,0.002895611483946707,4.04514475757384e-05,0.0
folded_dominant,constrained_optimum,fast,fast,0.1927,94.60956378773925,83.33158269717923,11.277981090560019,0.02384398830761633,0.052000000000000005,0.028156011692383673,0.0033485602790169536,0.5984249119096388,0.7943815854147339,1.276142598298645e-06,adversarial,adversarial_PUF3,6,-0.012918414585266103,0.020495428028599355,-0.01092557372235025,0.003303784530529298,4.4775748487655506e-05,0.0
folded_dominant,constrained_optimum,fast,fast,0.2776,94.31586744715618,80.37307216810717,13.942795279049008,0.030213396617341293,0.11360000000000005,0.08338660338265876,0.0038180740844563077,0.7370413147010391,0.7053618967957452,1.1481432559023929e-06,adversarial,adversarial_PUF3,6,-0.017038103204254695,0.026395322532885068,-0.013175293413086514,0.003769255366165438,4.881871829086991e-05,0.0
folded_dominant,constrained_optimum,fast,fast,0.4,93.95878144258864,73.04576084040984,20.913020602178804,0.03908827379344176,0.23600000000000004,0.19691172620655828,0.004297041955845605,0.8704678230888144,0.5766687201531783,1.0240230079694641e-06,adversarial,adversarial_PUF3,6,-0.023331279846821706,0.03479123183759614,-0.015756993946620078,0.0042450033625338664,5.203859331173815e-05,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.015,70.6538880241842,70.55354273308477,0.1003452910994298,0.20016511582519395,0.201,0.0008348841748060665,0.0018990710861965755,0.5483303573670391,0.784834884174806,2.570562107818251e-05,neutral,neutral_dirichlet_1,6,-0.20016511582519403,0.19801785537002087,0.00024818936897639393,0.000651061104963669,0.0012480099812329066,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.0216,66.79866022779153,71.96681580863714,-5.168155580845607,0.2537444201166093,0.19440000000000002,-0.05934442011660929,0.0019521447813286995,0.6179694976063623,0.725359858027895,3.2136476742179586e-05,neutral,neutral_dirichlet_1,6,-0.253040141972105,0.2517922753352805,-0.000704278144504336,0.000686221264664279,0.0012659235166644206,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.02881,63.097671813259026,73.31556526718816,-10.217893453929136,0.30832496689196975,0.18718999999999997,-0.12113496689196979,0.001958421280271788,0.6696854843422207,0.6647311897565704,4.050420161453223e-05,neutral,neutral_dirichlet_1,6,-0.3064588102434296,0.306366545611698,-0.001866156648540175,0.0007057020436402967,0.0012527192366314913,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.0448,56.149620266771436,75.80970811311596,-19.660087846344524,0.4154544647558734,0.17120000000000002,-0.24425446475587337,0.0019260255420382863,0.7232366260282216,0.5443302442169157,6.055182323595037e-05,neutral,neutral_dirichlet_1,6,-0.4108697557830844,0.41352843921383514,-0.004584708972789047,0.0007296965389689424,0.0011963290030693437,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.0645,48.98368238719023,78.22216316400458,-29.238480776814356,0.5265727390082588,0.15149999999999997,-0.3750727390082589,0.0019030367515952018,0.7155478355259859,0.416838415668684,8.427954385345813e-05,neutral,neutral_dirichlet_1,6,-0.518661584331316,0.5246697022566637,-0.00791115467694288,0.0007649697682770748,0.0011380669833181269,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.0929,40.054327862438896,80.76731136797446,-40.71298350553556,0.654754763773323,0.12309999999999999,-0.531654763773323,0.006731817644758273,0.6374425569197643,0.26602423478952175,0.00011402325709595356,adversarial,adversarial_PUF3,6,-0.6410757652104783,0.6480229461285647,-0.013678998562844748,0.006645211374883726,8.660626987454647e-05,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.1338,26.715027151899207,82.88913878119226,-56.17411162929305,0.8026079081286759,0.08621300012861653,-0.7163949080000593,0.0071333562024696335,0.35798106069478297,0.08270818152401353,0.00014939156199325165,adversarial,adversarial_PUF3,6,-0.7834918184759865,0.7954745519262062,-0.019116089652689336,0.007056015906976134,7.734029549350022e-05,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.1927,25.23753293946389,83.33158269717923,-58.09404975771534,0.7855248920724837,0.052000000000000005,-0.7335248920724836,0.006443816211635019,0.37356036049039204,0.021775107927516323,0.00019062451544164577,adversarial,adversarial_PUF3,6,-0.7855248920724837,0.7520542641816893,0.027026811679159254,0.006382054737114886,6.176147452013326e-05,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.2776,30.65428897473843,80.37307216810717,-49.718783193368736,0.7121209817151886,0.11360000000000005,-0.5985209817151885,0.0015273094643505046,0.5057502132707867,0.010279018284811332,0.00023498984899820015,neutral,neutral_dirichlet_0,6,-0.7121209817151886,0.6012433544939948,0.10935031775684334,0.0011756338229174117,0.0003516756414330929,0.0
folded_dominant,constrained_optimum,fast,slow-N,0.4,37.04090910082191,73.04576084040984,-36.004851739587934,0.5991830597414651,0.23600000000000004,-0.3631830597414651,0.001130766840888754,0.5962590655490211,0.0008169402585347429,0.00027299919480416564,neutral,neutral_dirichlet_1,6,-0.5991830597414652,0.4024399114511441,0.19561238144943224,0.0005597838056787342,0.00057098303521002,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.015,96.70950827906269,70.55354273308477,26.15596554597792,0.004816791196806742,0.201,0.19618320880319326,0.0003962316210312991,0.09266702200090103,0.9824249196897531,5.661545528127331e-06,neutral,neutral_dirichlet_1,6,-0.002575080310246891,0.004420559575775539,-0.002241710886559754,0.00012004192454166166,0.0002761896964896375,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.0216,96.37377411243733,71.96681580863714,24.406958303800195,0.003345002544232972,0.19440000000000002,0.19105499745576704,0.0004661328432174424,0.10675631641282875,0.9790355001850162,5.672330601173594e-06,neutral,neutral_dirichlet_1,6,0.0006355001850161246,0.0022433695159993702,-0.0033450025442330073,0.00014123355594661833,0.00032489928727082407,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.02881,95.83379472433563,73.31556526718816,22.51822945714747,0.004525587972530522,0.18718999999999997,0.18266441202746944,0.0005633598533465508,0.12569271476843288,0.9742517935305162,5.749911325050084e-06,neutral,neutral_dirichlet_1,6,0.003061793530516166,0.0009004345886678942,-0.004525587972530431,0.00017069827565537952,0.00039266157769117125,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.0448,94.79093537920016,75.80970811311596,18.981227266084204,0.007043670498237721,0.17120000000000002,0.1641563295017623,0.0008623086475864211,0.1799818255086377,0.9591582643804526,6.0728325437170215e-06,neutral,neutral_dirichlet_1,6,0.0039582643804525475,0.002223097470198686,-0.007043670498237788,0.0002611649073559921,0.0006011437402304291,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.0645,93.65419651496609,78.22216316400458,15.432033350961504,0.010038969118484413,0.15149999999999997,0.14146103088151554,0.0013136424319762782,0.2531805746954377,0.9356628084617873,6.627977428449305e-06,neutral,neutral_dirichlet_1,6,0.00016280846178728936,0.008562518224720844,-0.010038969118484415,0.00039709946652692504,0.0009165429654493532,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.0929,92.18927447979564,80.76731136797446,11.421963111821185,0.020488722261185185,0.12309999999999999,0.1026112777388148,0.0019677721741651758,0.34493340317269494,0.900937664524279,7.67847481760214e-06,neutral,neutral_dirichlet_1,6,-0.006162335475720981,0.018520950087019997,-0.014326386785464216,0.0005919351953417944,0.0013758369788233811,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.1338,90.45515232241242,82.88913878119226,7.566013541220158,0.03517809548680167,0.08621300012861653,0.051034904641814864,0.002899566029856741,0.45301165107663255,0.8514582526317848,9.688648374681631e-06,neutral,neutral_dirichlet_1,6,-0.014741747368215208,0.0322785294569449,-0.02043634811858648,0.0008633904445876323,0.0020361755852691087,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.1927,88.53144817814302,83.33158269717923,5.199865480963794,0.05461209731480944,0.052000000000000005,-0.002612097314809436,0.004248055706734769,0.5742800246061324,0.7816595770143207,1.3545726068765857e-05,neutral,neutral_dirichlet_1,6,-0.025640422985679368,0.0503640416080747,-0.028971674329130042,0.0012390865808789874,0.0030089691258557818,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.2776,86.6717187728709,80.37307216810717,6.298646604763732,0.07792550386325568,0.11360000000000005,0.035674496136744366,0.006185952319920706,0.7000544236301288,0.6847220285609625,2.0859200493325482e-05,neutral,neutral_dirichlet_1,6,-0.037677971439037394,0.07173955154333506,-0.040247532424218205,0.0017297199569629644,0.004456232362957741,0.0
folded_dominant,constrained_optimum,slow-N,legacy,0.4,89.14159491455584,73.04576084040984,16.095834074145998,0.05009199603113409,0.23600000000000004,0.18590800396886595,0.010567984478539223,0.8444120186506873,0.5897529604222039,3.3772082850232576e-05,neutral,neutral_uniform,6,-0.010247039577796047,0.03952401155259483,-0.039844956453338076,0.0040290277867293806,0.006538956691809842,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.015,94.6133829234503,70.55354273308477,24.059840190365534,0.011302720971388479,0.201,0.18969727902861153,1.00170644961273e-05,0.025072526468083844,0.9962927039068923,2.4672085580028422e-05,neutral,neutral_dirichlet_1,6,0.011292703906892299,-0.008735239424155432,-0.0025674815472330977,3.892237593939028e-06,6.1248269021882715e-06,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.0216,92.84763389871023,71.96681580863714,20.88081809007309,0.017596455232941108,0.19440000000000002,0.1768035447670589,1.080159261995617e-05,0.026828226738411152,0.9959856536403212,2.382261381090053e-05,neutral,neutral_dirichlet_1,6,0.017585653640321164,-0.013854629050857287,-0.003741826182083807,4.201978255353133e-06,6.599614364603036e-06,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.02881,91.25034689998841,73.31556526718816,17.934781632800252,0.024423949260478334,0.18718999999999997,0.16276605073952163,1.1777781637554846e-05,0.028987894266653498,0.9956021714788408,2.3000786628661193e-05,neutral,neutral_dirichlet_1,6,0.024412171478840783,-0.019400801097031833,-0.005023148163446494,4.5875907288628125e-06,7.190190908692033e-06,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.0448,88.20487225276764,75.80970811311596,12.395164139651683,0.03957666474682492,0.17120000000000002,0.1316233352531751,0.0003576931091364378,0.036444140424501045,0.9944189716376886,2.137741728861961e-05,neutral,neutral_dirichlet_0,6,0.039218971637688504,-0.031607546494707206,-0.007969118252117687,0.0002517548639002157,0.00010593824523622206,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.0645,85.17301203501533,78.22216316400458,6.9508488710107486,0.058587167604165824,0.15149999999999997,0.09291283239583414,0.00039655659805459364,0.04039295777602793,0.9936906110061113,1.9183475921837214e-05,neutral,neutral_dirichlet_0,6,0.05819061100611134,-0.04709066312688171,-0.011496504477284005,0.00027983896961657965,0.00011671762843801396,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.0929,81.61576099499098,80.76731136797446,0.8484496270165209,0.08575689580837285,0.12309999999999999,0.03734310419162713,0.0004624749957895215,0.04720233807619651,0.9923944208125833,1.7215678638693994e-05,neutral,neutral_dirichlet_0,6,0.08529442081258332,-0.06917735461709792,-0.016579541191274944,0.00032755765915634644,0.0001349173366331751,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.1338,77.50214402746158,82.88913878119226,-5.386994753730676,0.12425095401714668,0.08621300012861653,-0.03803795388853015,0.000579682539848562,0.059796931228937415,0.989871271477298,1.6575656287790043e-05,neutral,neutral_dirichlet_0,6,0.12367127147729806,-0.1003558994024757,-0.023895054614671042,0.0004125207364805913,0.0001671618033679707,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.1927,72.8874958503903,83.33158269717923,-10.444086846788935,0.17785894399085925,0.052000000000000005,-0.12585894399085923,0.0007900510293742409,0.08500503317499425,0.984368892961485,1.943901319120919e-05,neutral,neutral_dirichlet_0,6,0.17706889296148498,-0.14343755872280547,-0.03442138526805376,0.0005646786130067682,0.0002253724163674728,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.2776,68.12617395074436,80.37307216810717,-12.246898217362812,0.2491462394699449,0.11360000000000005,-0.13554623946994487,0.0011183803065194437,0.14002283324212766,0.9704278591634254,2.963571836758631e-05,neutral,neutral_dirichlet_0,6,0.2480278591634255,-0.19955646180460504,-0.04958977766533977,0.0007979588682713263,0.00032042143824811736,0.0
folded_dominant,constrained_optimum,slow-N,fast,0.4,64.67335668806278,73.04576084040984,-8.372404152347059,0.32772071694453114,0.23600000000000004,-0.0917207169445311,0.0014014215516381056,0.27275618728921336,0.9263192953928929,5.106101209079571e-05,neutral,neutral_dirichlet_0,6,0.32631929539289295,-0.2562251289214347,-0.07149558802309655,0.0009806394107312179,0.00042078214090688774,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.015,95.64838856368605,70.55354273308477,25.094845830601287,0.010276473613617054,0.201,0.19072352638638296,0.0005732507759059382,0.11529053480414436,0.9769099383146119,2.24837082481122e-08,neutral,neutral_dirichlet_1,6,-0.008090061685388061,0.009703222837711134,-0.002186411928228974,0.00017600243909222083,0.0003972483368137174,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.0216,95.45036893819085,71.96681580863714,23.483553129553712,0.010445346148312077,0.19440000000000002,0.18395465385168794,0.0007024499041886226,0.13723318610131308,0.9712093190181199,1.2019454049880626e-08,neutral,neutral_dirichlet_1,6,-0.007190680981880138,0.009742896244123445,-0.0032546651664319506,0.00021606079048493967,0.00048638911370368297,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.02881,94.97817035288301,73.31556526718816,21.66260508569485,0.011942729522442033,0.18718999999999997,0.17524727047755795,0.0008708817719835856,0.1645620940339561,0.9636435195511878,1.4891114949632145e-08,neutral,neutral_dirichlet_1,6,-0.007546480448812232,0.011071847750458372,-0.004396249073629878,0.00026842576466918803,0.0006024560073143975,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.0448,93.78796463900794,75.80970811311596,17.97825652589198,0.01785177660198342,0.17120000000000002,0.1533482233980166,0.0012920107950534186,0.22772372923367887,0.9442285748765494,3.491718460119678e-08,neutral,neutral_dirichlet_1,6,-0.010971425123450618,0.01655976580692998,-0.006880351478532827,0.0004001558311121908,0.0008918549639412277,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.0645,92.51044098949055,78.22216316400458,14.288277825485963,0.02598022557672573,0.15149999999999997,0.12551977442327425,0.0018153914822188596,0.2979428116916444,0.9194448187275805,7.208440630261912e-08,neutral,neutral_dirichlet_1,6,-0.01605518127241945,0.024164834094506787,-0.009925044304306364,0.0005659189426707896,0.00124947253954807,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.0929,90.98152749266055,80.76731136797446,10.21421612468609,0.03772302868761281,0.12309999999999999,0.08537697131238717,0.002557984294183683,0.3849837118298677,0.8836717403730294,1.4859159838910905e-07,neutral,neutral_dirichlet_1,6,-0.023428259626970593,0.03516504439342916,-0.014294769060642198,0.0008063574903642343,0.0017516268038194488,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.1338,89.33676114059807,82.88913878119226,6.447622359405813,0.054021068208630695,0.08621300012861653,0.03219193191998584,0.0035245974294752045,0.48924834045428567,0.832429151620868,2.9613904814051074e-07,neutral,neutral_dirichlet_1,6,-0.033770848379132024,0.05049647077915548,-0.02025021982949867,0.0011327181270440877,0.002391879302431117,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.1927,86.95972700811667,83.33158269717923,3.6281443109374436,0.05101197882306092,0.052000000000000005,0.000988021176939087,0.015505533063154626,0.605811787897231,0.7846573211320986,5.818873239249413e-07,adversarial,adversarial_PUF3,6,-0.02264267886790139,0.0355064457599063,-0.028369299955159508,0.015213772618261784,0.00029176044489284225,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.2776,84.70478673427856,80.37307216810717,4.331714566171385,0.08543658101258067,0.11360000000000005,0.028163418987419378,0.017994152711726618,0.7428610892138164,0.6771468077466306,8.384154592887407e-07,adversarial,adversarial_PUF3,6,-0.04525319225336932,0.06744242830085406,-0.04018338875921133,0.017662752510232395,0.00033140020149422406,0.0
folded_dominant,constrained_optimum,slow-N,slow-N,0.4,87.9005374974143,73.04576084040984,14.854776657004464,0.08769619085153024,0.23600000000000004,0.1483038091484698,0.011654122645668162,0.8679132646366164,0.5507807366778029,1.2155288293910843e-06,neutral,neutral_uniform,6,-0.04921926332219706,0.07604206820586207,-0.03847692752933319,0.005950770534357212,0.00570335211131095,0.0
puf1_dominant,published,legacy,legacy,0.015,87.80906099245995,20.29627942186474,67.51278157059521,0.051687016761804115,0.8410000000000001,0.789312983238196,0.010080272315628,0.2836965862093617,0.055859887420122274,5.916362658265218e-07,neutral,neutral_dirichlet_0,6,0.04093933699669923,-0.051687016761804094,0.0006674074494769137,0.006720895267803295,0.003359377047824705,0.0
puf1_dominant,published,legacy,legacy,0.0216,88.79055210758284,21.397760551892475,67.39279155569037,0.04937807038039521,0.8344,0.7850219296196048,0.010102565180981498,0.2954538247577832,0.06017621486189463,5.849185362374165e-07,neutral,neutral_dirichlet_0,6,0.03869062225216545,-0.04937807038039532,0.0005848829472481549,0.006734255938505326,0.0033683092424761727,0.0
puf1_dominant,published,legacy,legacy,0.02881,89.53431748451266,22.51331074225146,67.02100674226119,0.047426577535254165,0.82719,0.7797634224647458,0.010162070605618054,0.3095780976499237,0.06541450260305205,5.887195903337646e-07,neutral,neutral_dirichlet_0,6,0.0367570987564642,-0.047426577535254144,0.0005074081731719241,0.006772022623213117,0.003390047982404937,0.0
puf1_dominant,published,legacy,legacy,0.0448,89.93774015339662,24.7689032279662,65.16883692543041,0.05066990928193946,0.8112,0.7605300907180605,0.008078837716341516,0.3621879991711416,0.0841121261471741,5.992683929992111e-07,neutral,neutral_uniform,6,0.03954941554921729,-0.050669909281939485,0.0030416560163806262,0.0034553762845839784,0.0046234614317575366,0.0
puf1_dominant,published,legacy,legacy,0.0645,90.60055103348998,27.273254146189473,63.327296887300506,0.049798355504829375,0.7915,0.7417016444951706,0.008242481322963447,0.40498373948096283,0.102860526827708,6.18888115562974e-07,neutral,neutral_uniform,6,0.03870216000698892,-0.04979835550482936,0.0028537141748770224,0.0035216362103447757,0.004720845112618672,0.0
puf1_dominant,published,legacy,legacy,0.0929,91.06418248947375,30.540059565446153,60.524122924027594,0.05001025954725867,0.7631000000000001,0.7130897404527414,0.008487044880110452,0.46315036933030823,0.13126880752097908,6.498938351788498e-07,neutral,neutral_uniform,6,0.038860865231912387,-0.050010259547258684,0.002662349435235819,0.003621576956945912,0.0048654679231645405,0.0
puf1_dominant,published,legacy,legacy,0.1338,91.39798341198318,34.78162531968943,56.616358092293744,0.050767428620418775,0.7222000000000001,0.6714325713795812,0.008787850715190965,0.535385516105869,0.17262463545495985,6.895015958815136e-07,neutral,neutral_uniform,6,0.03953332567802631,-0.05076742862041883,0.002446252227201448,0.0037452409828930325,0.005042609732297932,0.0
puf1_dominant,published,legacy,legacy,0.1927,91.6458771910228,40.27936375354694,51.36651343747587,0.05151224356810851,0.6633,0.6117877564318915,0.00912729737119601,0.6179648440229345,0.2318918112425634,7.363087882136335e-07,neutral,neutral_uniform,6,0.040212473469655396,-0.05151224356810846,0.002172472727257146,0.0038863155340948495,0.00524098183710116,0.0
puf1_dominant,published,legacy,legacy,0.2776,91.3067332528982,47.42576389345425,43.880969359443945,0.058959591128777133,0.5784,0.5194404088712229,0.007215403808386833,0.7160227892974281,0.3212724061384092,7.389578797566379e-07,neutral,neutral_dirichlet_1,6,0.04514275296892678,-0.05895959112877702,0.006601434351463624,0.0023108073826643514,0.004904596425722481,0.0
puf1_dominant,published,legacy,legacy,0.4,91.99510163212759,56.79375582148805,35.20134581063954,0.054030536570434454,0.456,0.4019694634295656,0.007017505786216017,0.768802812672781,0.43922877955633494,6.785536271761408e-07,neutral,neutral_dirichlet_1,6,0.041347434931720495,-0.05403053657043444,0.005665595852497955,0.002270513127555371,0.004746992658660646,0.0
puf1_dominant,published,legacy,fast,0.015,5.815538321648772,20.29627942186474,-14.480741100215967,0.9697875482069408,0.8410000000000001,-0.12878754820694072,1.2729008761792415e-05,0.08383088223469347,0.9841943616054054,0.00021403646653738134,neutral,neutral_dirichlet_1,6,0.9692738111819824,-0.9697875482069407,0.0005010080161964704,8.509781842238401e-06,4.219226919554013e-06,0.0
puf1_dominant,published,legacy,fast,0.0216,6.746709713836063,21.397760551892475,-14.651050838056412,0.9636954881080433,0.8344,-0.12929548810804325,1.2351144109961022e-05,0.08157193300442857,0.9847198284173166,0.00021258262569998142,neutral,neutral_dirichlet_1,6,0.9632342358075875,-0.9636954881080434,0.0004489011563458186,8.257828702433402e-06,4.09331540752762e-06,0.0
puf1_dominant,published,legacy,fast,0.02881,7.6872615513982385,22.51331074225146,-14.82604919085322,0.9570303079951724,0.82719,-0.12984030799517243,1.1942887673252268e-05,0.07912727345799618,0.9852836148331787,0.00021101284359577026,neutral,neutral_dirichlet_1,6,0.9566262109865908,-0.9570303079951724,0.00039215412090830553,7.985489372414371e-06,3.957398300837896e-06,0.0
puf1_dominant,published,legacy,fast,0.0448,9.582155297797657,24.7689032279662,-15.186747930168542,0.9422104817624044,0.8112,-0.13101048176240437,1.1055631172413798e-05,0.07379685948865326,0.9864951070686,0.00020760248648634154,neutral,neutral_dirichlet_1,6,0.9419323964706432,-0.9422104817624044,0.00026702966058885354,7.393216189786253e-06,3.6624149826275445e-06,0.0
puf1_dominant,published,legacy,fast,0.0645,11.677509700832456,27.273254146189473,-15.595744445357017,0.9238768833559009,0.7915,-0.13237688335590092,1.0001521840729116e-05,0.06742445314082815,0.9879107510585052,0.00020354193414792016,neutral,neutral_dirichlet_1,6,0.9237523842377862,-0.923876883355901,0.00011449759627401912,6.688928059812912e-06,3.3125937809162048e-06,0.0
puf1_dominant,published,legacy,fast,0.0929,14.404435092674195,30.540059565446153,-16.13562447277196,0.8973877216688388,0.7631000000000001,-0.13428772166883873,8.575336193784973e-06,0.058710283490121466,0.9897870886217118,0.00019798136417489262,neutral,neutral_dirichlet_1,6,0.8973791463326452,-0.8972863903721389,-0.00010133129669987113,5.735150302527171e-06,2.8401858912578018e-06,0.0
puf1_dominant,published,legacy,fast,0.1338,17.957792436129882,34.78162531968943,-16.82383288355955,0.8590125893566029,0.7222000000000001,-0.1368125893566028,6.7730554648191594e-06,0.047485203641635984,0.9920971260780717,0.0001906444062714116,neutral,neutral_dirichlet_1,6,0.8590058163011381,-0.8586117664693006,-0.0004008228873022429,4.528809975508499e-06,2.24424548931066e-06,0.0
puf1_dominant,published,legacy,fast,0.1927,22.648871599885155,40.27936375354694,-17.630492153661784,0.8028713633069822,0.6633,-0.13957136330698217,4.802496376540899e-06,0.034817089945807636,0.9945458985835135,0.00018173143730858366,neutral,neutral_dirichlet_1,6,0.8028665608106055,-0.8020679303704321,-0.0008034329365499743,3.20911968226586e-06,1.5933766942750392e-06,0.0
puf1_dominant,published,legacy,fast,0.2776,28.978012066977353,47.42576389345425,-18.4477518264769,0.7204702694253828,0.5784,-0.1420702694253828,3.0951260396369268e-06,0.023344678585088974,0.9965968274688258,0.00017338132453561427,neutral,neutral_dirichlet_1,6,0.7204671742993434,-0.7191388160469809,-0.00133145337840191,2.065612841325252e-06,1.0295131983116752e-06,0.0
puf1_dominant,published,legacy,fast,0.4,37.67329139790622,56.79375582148805,-19.12046442358183,0.6000740410909804,0.456,-0.14407404109098038,1.9261266685546006e-06,0.015087557514807769,0.9979534595889262,0.0001734197427412477,neutral,neutral_dirichlet_1,6,0.6000721149643118,-0.5980409073047829,-0.0020331337861976845,1.282887523415752e-06,6.432391451388484e-07,0.0
puf1_dominant,published,legacy,slow-N,0.015,79.21087006681533,20.29627942186474,58.91459064495059,0.12090657203768257,0.8410000000000001,0.7200934279623175,0.0015123486728570099,0.4169742085183789,0.1324128876839031,0.0001125217490490256,neutral,neutral_dirichlet_1,6,0.11749233726048007,-0.12090657203768251,0.001901886104345521,0.00040902224377885744,0.0011033264290781525,0.0
puf1_dominant,published,legacy,slow-N,0.0216,80.31332548635423,21.397760551892475,58.915564934461756,0.12029140140770271,0.8344,0.7141085985922974,0.0015168360050731937,0.4281023525024713,0.13838546789113848,0.00011174100419259192,neutral,neutral_dirichlet_1,6,0.1168998752814093,-0.12029140140770278,0.0018746901212201498,0.0004105125245587089,0.001106323480514485,0.0
puf1_dominant,published,legacy,slow-N,0.02881,81.30227776842712,22.51331074225146,58.788967026175655,0.11962160357446285,0.82719,0.7075683964255371,0.001521775190234248,0.4399215762166254,0.14491213299890682,0.00011088905353445904,neutral,neutral_dirichlet_1,6,0.11625472915231896,-0.11962160357446283,0.0018450992319096493,0.00041215591455750973,0.0011096192756767382,0.0
puf1_dominant,published,legacy,slow-N,0.0448,83.00077613223496,24.7689032279662,58.23187290426876,0.11814470729122717,0.8112,0.6930552927087729,0.001532875735324087,0.46493964794938386,0.15939463594179057,0.00010900344494647963,neutral,neutral_dirichlet_1,6,0.11483192534383375,-0.11814470729122717,0.0017799062120693737,0.00041586002217703895,0.001117015713147048,0.0
puf1_dominant,published,legacy,slow-N,0.0645,84.53361120144984,27.273254146189473,57.26035705526037,0.1163423680873037,0.7915,0.6751576319126963,0.001546849997258063,0.49364748002729136,0.17725349434233953,0.00010668823064657258,neutral,neutral_dirichlet_1,6,0.11309512752162046,-0.1163423680873037,0.0017003905684251901,0.000420541890409312,0.001126308106848751,0.0
puf1_dominant,published,legacy,slow-N,0.0929,86.13546879445289,30.540059565446153,55.595409229006734,0.1137807987824849,0.7631000000000001,0.6493192012175152,0.0015676222241031972,0.5312745423307669,0.20303381998646539,0.0001033677837783853,neutral,neutral_dirichlet_1,6,0.11062587769739869,-0.11378079878248493,0.001587298860982989,0.00042753544367339776,0.0011400867804297996,0.0
puf1_dominant,published,legacy,slow-N,0.1338,87.74433409221217,34.78162531968943,52.96270877252274,0.11017601873075729,0.7222000000000001,0.6120239812692427,0.0015989287556407335,0.5784259849108151,0.24024079575106852,9.862668753654374e-05,neutral,neutral_dirichlet_1,6,0.10714948597413498,-0.11017601873075733,0.001427604000981545,0.0004381449653896442,0.0011607837902510893,0.0
puf1_dominant,published,legacy,slow-N,0.1927,89.29126754459352,40.27936375354694,49.011903791046585,0.10517483090957734,0.6633,0.5581251690904226,0.0016470080549880113,0.6333251806368605,0.2940030442602849,9.189738437759158e-05,neutral,neutral_dirichlet_1,6,0.1023237064873769,-0.10517483090957735,0.001204116367212416,0.000454595749573893,0.0011924123054141182,0.0
puf1_dominant,published,legacy,slow-N,0.2776,90.69745980983015,47.42576389345425,43.2716959163759,0.09837239699849654,0.5784,0.4800276030015035,0.0017221689322828597,0.6884047987805879,0.37188539560068073,8.243696794538532e-05,neutral,neutral_dirichlet_1,6,0.09575574243119833,-0.09837239699849654,0.0008944856350153498,0.00048074197105522513,0.0012414269612276345,0.0
